Stop ID,Stop Name,Latitude,Longitude,2022_Avg_Board,2022_Avg_Alight,2022_Max_Number_of_Days,Year
45921,Mallard Creek Church Rd & Bonnie Cone Ln,35.317429,-80.7268598,74.5,25.58333333,31,2022
45923,Mallard Creek Church Rd & John Kirk,35.3152323,-80.7231236,0.166666667,0.166666667,27,2022
45924,Sam Newell Rd & Mann Dr,35.1241628,-80.717869,4.583333333,5.583333333,27,2022
45925,Tom Hunter Rd & Hidden Forest Dr,35.2785046,-80.7796396,84.25,122.1666667,31,2022
45927,Mallard Creek Church Rd & University City Blvd,35.3099123,-80.7189851,311.5,118.0833333,27,2022
45931,Mallard Creek Church Rd & John Kirk Dr,35.3156379,-80.7239761,0.083333333,0.583333333,31,2022
45932,Sam Newell Rd & Mann Dr,35.1241668,-80.7180133,7.5,4.666666667,27,2022
45935,Tom Hunter Rd & Monteith Dr,35.2787716,-80.7759996,40.33333333,65.08333333,31,2022
45936,Mallard Creek Church Rd & University City Blvd,35.3098486,-80.7192632,204.3333333,448.8333333,31,2022
45937,Tryon St & Arrowhead Dr,35.2705478,-80.7675438,84.33333333,304,31,2022
45945,Tom Hunter Rd & Canterwood Dr,35.2784708,-80.7693121,30.83333333,66.16666667,31,2022
45947,Tryon St & Tom Hunter Rd,35.2768122,-80.7667667,855.4166667,854.1666667,31,2022
45948,Monroe Rd & Matthews Township Pkwy,35.1236821,-80.7292731,8.916666667,102.4166667,31,2022
45949,Tryon St & Arrowhead Dr,35.2713495,-80.7678639,342.75,133.8333333,31,2022
45955,Bilmark Ave & Hughes Dr,35.2712783,-80.7795995,87.5,87.66666667,31,2022
45957,Monroe Rd @ 10801,35.126775,-80.7302925,36.66666667,6.25,31,2022
45958,Mallard Creek Church Rd & University Village Blvd,35.3137196,-80.7212431,128.0833333,26.41666667,27,2022
45959,Mallard Creek Church Rd & University Village Blvd,35.3136561,-80.7214643,53.66666667,152.5833333,31,2022
45965,Pondella Dr & Kirt Ct,35.274491,-80.7811075,33.91666667,28.75,31,2022
45975,Mt Kisco Dr & Squirrel Hill Rd,35.2717453,-80.7864303,32.66666667,23.41666667,31,2022
45977,Snow White Ln & Thornwood Rd,35.2687848,-80.7869626,78,70.58333333,31,2022
45979,Cinderella Rd & Hidden Valley Rd,35.2653913,-80.7887508,54.16666667,15.08333333,31,2022
45985,Squirrel Hill Rd & Thornwood Rd,35.2702425,-80.7873625,13.75,13.41666667,31,2022
46002,Scaleybark Station,35.1915495,-80.8760934,44,37,2,2022
46005,Woodlawn Station - Bay 3,35.1759811,-80.8795921,146,141,2,2022
46010,Woodlawn Station,35.1759691,-80.8795886,269.0833333,72.75,31,2022
46025,Tyvola Station,35.1631893,-80.8776538,695.0833333,618,31,2022
46026,Tyvola Station - Bay 4,35.1631923,-80.8774204,135,122,2,2022
46035,Archdale Station,35.1524166,-80.8777518,789.6666667,870.75,26,2022
46036,Archdale Station - Bay 2,35.1522508,-80.8777622,153,29,2,2022
46037,Archdale Station (BusBridge- SB),35.152529,-80.878023,31,122,2,2022
46040,Arrowood Station,35.1349953,-80.8764386,739.5833333,328.6666667,31,2022
46045,Arrowood Station,35.1348141,-80.8763996,299.1666667,174.25,31,2022
46050,Sharon Road West Station,35.1204926,-80.8816863,314.1666667,36.91666667,26,2022
46055,Sharon Road West Station,35.1203085,-80.8817998,982.3333333,41.25,31,2022
46060,I-485 Station,35.1077848,-80.8832585,62,33,2,2022
46065,I-485 Station,35.1076141,-80.8832211,196.9166667,92.75,31,2022
46070,I-485 Station,35.1072108,-80.8830453,105.0833333,101,22,2022
46072,I-485 Station,35.107299,-80.883021,285.25,90.5,31,2022
46075,Arrowood Station,35.1347201,-80.8764156,36,123,2,2022
46100,Tryon St & Arrowcreek Dr,35.145732,-80.926748,145.25,235,31,2022
46101,West Blvd & Mint St,35.215878,-80.8661338,20.5,16,31,2022
46102,West Blvd & Mint St,35.2155663,-80.8651426,31,21.5,31,2022
46103,Tyvola Rd & Tryon St,35.1689413,-80.9044733,153.1666667,232.5,31,2022
46104,Tyvola Rd & Nations Ford Rd,35.1633515,-80.896676,86,87,31,2022
46105,Tyvola Rd & Nations Ford Rd,35.1636466,-80.8962468,46.91666667,86.25,31,2022
46106,Tyvola Rd & Free Throw Ln,35.1629426,-80.8992887,66.91666667,55.16666667,31,2022
46107,Tyvola Rd & Tyvola Centre Dr,35.1644418,-80.9035021,17,32.75,31,2022
46108,Tyvola Rd & Tryon St,35.1682068,-80.9039393,169.8333333,135.9166667,31,2022
46109,Tryon St & Southampton Rd,35.1730728,-80.8988543,77,25.83333333,31,2022
46110,Tryon St & Kingman Dr,35.1750026,-80.8951988,23.16666667,35.08333333,31,2022
46111,Tryon St & Yorkmont Rd,35.1781836,-80.8915555,904.75,344.75,31,2022
46112,Sharon Rd West & Brandon Forest Dr,35.1175309,-80.8592788,36.83333333,27.33333333,26,2022
46113,Sharon Rd West & Hopeton Rd,35.1180993,-80.8646826,8.333333333,3.25,26,2022
46114,Sharon Rd West & Hopeton Rd,35.1179933,-80.8653981,11.75,4.666666667,26,2022
46115,Sharon Rd West & Brandon Forest Dr,35.1172673,-80.8597065,4,5.333333333,26,2022
46116,Nations Ford Rd & Tryon St,35.1780484,-80.8911921,264.8333333,105.25,31,2022
46117,Nations Ford Rd & Radford Ave,35.1721485,-80.8906269,11.58333333,17.25,31,2022
46118,Nations Ford Rd & Lone Pine Ln,35.168833,-80.8919914,54.41666667,74.25,31,2022
46119,Arrowood Rd & Nations Ford Rd,35.1358238,-80.8904238,703.5,454.75,31,2022
46120,Arrowood Rd & Silver Arrow Dr,35.1363783,-80.8880346,178.25,97.5,31,2022
46121,Arrowood Rd & Kings Ridge Dr,35.1372864,-80.8841798,199.75,172.5833333,31,2022
46122,Arrowood Rd & England St,35.1378595,-80.8798361,30.41666667,73.58333333,31,2022
46123,Arrowood Rd & Old Pineville Rd,35.1380556,-80.8799541,92.91666667,16.33333333,31,2022
46124,Arrowood Rd & Kings Ridge Dr,35.1373821,-80.8841511,144.1666667,134.25,31,2022
46125,Arrowood Rd & Silver Arrow Dr,35.1364373,-80.8881825,77.16666667,124.75,31,2022
46126,Arrowood Rd & Nations Ford Rd,35.1358724,-80.890409,208.4166667,547.5,31,2022
46134,Old Steele Creek Rd & Wilkinson Blvd,35.2235625,-80.8986801,26.08333333,12.41666667,27,2022
46139,Old Steele Creek Rd & Wilkinson Blvd,35.2234851,-80.8986183,3.166666667,40.83333333,27,2022
46143,Charlottetowne Ave & Kings Dr,35.213781,-80.835464,1140,168.5,31,2022
46149,Charlottetowne Ave & Kings Dr,35.2136188,-80.8354788,237.75,893.1666667,31,2022
46150,Tryon St & Tyvola Centre Dr,35.1651156,-80.9117206,52.08333333,71.5,31,2022
46151,Tryon St & Courtney Oaks Rd,35.1609033,-80.9186368,94.66666667,144.1666667,31,2022
46152,Tryon St & Yorkdale Dr,35.1569063,-80.9223926,52.5,134.25,31,2022
46153,Tryon St & Thornfield Rd,35.1525466,-80.924072,71.08333333,215,31,2022
46154,Tryon St & Arrowood Rd,35.1482723,-80.9257805,624.0833333,881.6666667,31,2022
46155,Tryon St & Westinghouse Blvd,35.1288016,-80.9422021,223.5,545.5,31,2022
46156,Tryon St & General Dr,35.121568,-80.9491428,152.5,570.8333333,31,2022
46157,Tryon St & John Price Rd,35.1170921,-80.9583571,2.333333333,0.833333333,31,2022
46158,Tryon St & Garden Oaks Ln,35.1134926,-80.968019,69,102.6666667,31,2022
46159,Tryon St & Erwin Rd,35.1117463,-80.9724256,21.25,90.83333333,31,2022
46160,Tryon St & Choate Rd,35.108418,-80.9780651,54.33333333,315.75,31,2022
46162,Tryon St & Choate Rd,35.1082048,-80.9779976,344.5833333,37.58333333,31,2022
46163,Tryon St & Erwin Rd,35.1113986,-80.9725866,74.25,13.83333333,31,2022
46164,Tryon St & Savannah Club Dr,35.1134796,-80.9672736,208.3333333,81.83333333,31,2022
46165,Tryon St & Carowinds Blvd,35.1179108,-80.9561908,510.6666667,87.66666667,31,2022
46166,Tryon St & General Dr,35.1216648,-80.9484123,432.25,69.83333333,31,2022
46167,Tryon St & Westinghouse Blvd,35.1277048,-80.9424135,162.4166667,153.5,31,2022
46168,Tryon St & Westinghouse Blvd,35.131098,-80.9410086,685.0833333,105.6666667,31,2022
46169,Tryon St & Arrowood Rd,35.1479583,-80.925698,800.9166667,375.4166667,31,2022
46170,Tryon St & Thornfield Rd,35.153672,-80.9234304,217.6666667,88.75,31,2022
46171,Tryon St & Yorkdale Dr,35.1565081,-80.9223891,79,40.58333333,31,2022
46172,Tryon St & Land Grant Rd,35.1605595,-80.9189021,167.8333333,84.25,31,2022
46173,Tryon St & Tyvola Centre Dr,35.1648698,-80.9117918,80.5,34.33333333,31,2022
46174,Carowinds Blvd & Choate Cir,35.1000596,-80.948103,0,4.833333333,21,2022
46175,Carowinds Blvd @ John Deere,35.1022993,-80.9518449,0.25,30,21,2022
46176,South Point Blvd & Carowinds Blvd,35.1061926,-80.9554293,19.91666667,12.08333333,22,2022
46177,South Lakes Dr & South Point Blvd,35.1077258,-80.9583771,2.666666667,3.833333333,22,2022
46178,South Ridge Dr @ 13501,35.11141,-80.960539,0.166666667,0.166666667,22,2022
46179,South Ridge Dr & South Point Blvd,35.114092,-80.9599191,4.5,8.75,22,2022
46180,South Point Blvd @ 13500,35.1115331,-80.957708,0.583333333,5.666666667,22,2022
46181,South Point Blvd & South Lakes Dr,35.1081631,-80.9575933,4,3.333333333,22,2022
46182,South Point Blvd & Carowinds Blvd,35.106038,-80.9561346,0.333333333,0.166666667,21,2022
46183,Carowinds Blvd @ TJ Maxx,35.1022301,-80.9519418,25,2.583333333,21,2022
46184,Carowinds Blvd & Choate Cir,35.1003496,-80.9492666,7.833333333,1,21,2022
46185,Hamlin Park Dr & Brandon Forest Dr,35.1154848,-80.8580518,62.66666667,34.91666667,26,2022
46186,Johnston Rd & Hwy 51,35.0887215,-80.8532721,23.25,81.16666667,26,2022
46189,Johnston Rd & Hwy 51,35.0868541,-80.8528636,14.25,11.58333333,26,2022
46190,Johnston Rd & Cedar Creek Ln,35.0918824,-80.8559438,69.66666667,28.33333333,26,2022
46191,Johnston Rd & Cedar Point Ln,35.0937296,-80.8579561,97.41666667,5.833333333,26,2022
46192,Crump Rd & Westinghouse Blvd,35.1127953,-80.8847923,25.66666667,16.25,31,2022
46193,Westinghouse Blvd & Old Nations Ford Rd,35.1122161,-80.8956606,6.25,18.91666667,31,2022
46194,Westinghouse Blvd & Culp Rd,35.1108766,-80.9056468,15,32.41666667,31,2022
46195,Westinghouse Blvd & Downs Rd,35.111143,-80.9092616,16.33333333,111.4166667,31,2022
46196,Westinghouse Blvd & Nations Ford Rd,35.1111998,-80.9151526,23.83333333,121.5833333,31,2022
46197,Westinghouse Blvd & Texland Blvd,35.1130195,-80.9203575,49.41666667,109.5,31,2022
46198,Steele Creek Rd & Leighann Wood Ln,35.1417016,-80.9748336,21.5,56.16666667,31,2022
46199,Steele Creek Rd & Branch Bend Ln,35.1451703,-80.9727107,100.6666667,133.6666667,31,2022
46200,Steele Creek Rd & Collingham Dr,35.1491478,-80.9715931,1.166666667,12.25,31,2022
46201,Steele Creek Rd & Steele Oaks Dr,35.1510466,-80.9708901,11.25,5.333333333,31,2022
46202,Steele Creek Rd & Brown-Grier Rd,35.1535534,-80.9699807,3.583333333,11.41666667,31,2022
46203,Brown-Grier Rd & Cedar Hill Dr,35.1534835,-80.9659913,92.5,27.16666667,31,2022
46204,Brown-Grier Rd & Griers Fork Dr,35.1521936,-80.959451,12.5,4.75,31,2022
46211,Westinghouse Blvd & Wilmar Blvd,35.1191328,-80.9323741,25.5,14.91666667,31,2022
46212,Westinghouse Blvd & Texland Blvd,35.1129948,-80.9207316,81,30.91666667,31,2022
46213,Westinghouse Blvd & Nations Ford Rd,35.1113103,-80.9158018,117.1666667,20.5,31,2022
46214,Westinghouse Blvd & Downs Rd,35.1108983,-80.9096128,34.5,17.5,31,2022
46215,Westinghouse Blvd & Culp Rd,35.1107751,-80.9056456,13.91666667,1.416666667,31,2022
46216,Westinghouse Blvd & Old Nations Ford Rd,35.1119921,-80.896001,13.16666667,5.75,31,2022
46217,Crump Rd & Westinghouse Blvd,35.1132882,-80.8844784,7.833333333,32.83333333,31,2022
46239,Farmhurst Dr & Nations Ford Rd,35.1437081,-80.8944391,35.5,72.58333333,26,2022
46240,Farmhurst Dr @ Tree Top Apts,35.1465788,-80.8934221,48.16666667,9.25,26,2022
46241,High Meadow Ln @ Tree Top Apts,35.1485406,-80.8915416,129.25,12.66666667,26,2022
46242,Archdale Dr @ 500,35.1509963,-80.8927741,25.83333333,1.25,26,2022
46243,Archdale Dr @ Lexington Green Apts,35.1526601,-80.8912461,43,1.083333333,26,2022
46244,Archdale Dr & Ashcrest Dr,35.1533258,-80.8850964,14.5,2.916666667,26,2022
46245,Archdale Dr & Montcrest Dr,35.1529775,-80.8824213,16,0.583333333,26,2022
46247,Archdale Dr & South Blvd,35.1526578,-80.8751345,93.66666667,30.91666667,26,2022
46248,Archdale Dr & Burnley Rd,35.1522378,-80.8707043,2.083333333,0.75,26,2022
46249,Archdale Dr & Montpelier Rd,35.1497976,-80.8681771,9.75,17.08333333,26,2022
46250,Archdale Dr & Emerywood Dr,35.1478656,-80.8643846,1.166666667,4.75,26,2022
46251,Archdale Dr & Leafcrest Ln,35.1473218,-80.8611548,21.66666667,32.25,26,2022
46252,Archdale Dr & Old Reid Rd,35.1474078,-80.8546306,1.916666667,1.416666667,26,2022
46253,Archdale Dr & Park Rd,35.1449543,-80.8482873,6.25,15.66666667,26,2022
46254,Park South Dr & Winslow Green Dr,35.1453045,-80.8448158,0.166666667,1.833333333,26,2022
46255,Park South Dr & Royal Crest Dr,35.1491021,-80.8428161,2.083333333,32.75,26,2022
46256,Park South Dr & Fairview Rd,35.1507761,-80.8419998,5.416666667,40.91666667,26,2022
46257,Park South Dr @ Brighton Senior Center,35.1500301,-80.8424781,59.91666667,12.08333333,26,2022
46258,Park South Dr & Royal Crest Dr,35.1485646,-80.8432431,10.91666667,1.083333333,26,2022
46259,Park South Dr & Pine Valley Rd,35.1463358,-80.8443671,1.25,2.25,26,2022
46260,Archdale Dr & Park Rd,35.1450236,-80.8482255,10,5.583333333,26,2022
46261,Archdale Dr & Old Reid Rd,35.1473906,-80.8544375,1.583333333,2.833333333,26,2022
46262,Archdale Dr & Park Royal Ave,35.1474623,-80.8617915,37.5,20.75,26,2022
46263,Archdale Dr & Emerywood Dr,35.1479343,-80.8642936,1,1.583333333,26,2022
46264,Archdale Dr & Montpelier Rd,35.1502325,-80.8685053,18.08333333,1.916666667,26,2022
46265,Archdale Dr & Burnley Rd,35.1519978,-80.8702631,1.166666667,1.5,26,2022
46266,Archdale Dr & South Blvd,35.1527993,-80.8751453,26,120.1666667,26,2022
46268,Archdale Dr & Montcrest Dr,35.1530118,-80.8822586,3.25,3.25,26,2022
46269,Archdale Dr & Ashcrest Dr,35.1533378,-80.8847601,8.166666667,34.5,26,2022
46270,Archdale Dr @ Highland Apts,35.152757,-80.8909023,5.916666667,30.33333333,26,2022
46271,Archdale Dr @ 501,35.1506174,-80.892977,3.833333333,22.41666667,26,2022
46272,High Meadow Ln @ Tree Top Apts,35.1486236,-80.8916098,21.33333333,97.08333333,26,2022
46273,Farmhurst Dr @ The Landings Apts,35.1463884,-80.8902778,49.08333333,75.83333333,26,2022
46274,Farmhurst Dr & Fairgreen Dr,35.1441728,-80.89099,3.166666667,13.5,26,2022
46275,New Bern & South Blvd,35.1992684,-80.868848,384,95,3,2022
46280,Scaleybark Rd & Belrose Ln,35.1751848,-80.8602948,179.6666667,90.25,27,2022
46281,Scaleybark Rd & Sewickley Dr,35.179989,-80.8632304,207.1666667,89.91666667,27,2022
46282,Scaleybark Rd & Wall Street,35.1811498,-80.8646573,13.5,3.166666667,27,2022
46283,Scaleybark Rd & Hartford Ave,35.1855793,-80.8699308,9.5,53.91666667,27,2022
46284,Scaleybark Rd & South Blvd,35.1882058,-80.8740658,10.91666667,40.25,27,2022
46285,Scaleybark Rd & Conway Ave,35.188199,-80.874235,65,18.08333333,27,2022
46286,Scaleybark Rd & Hartford Ave,35.1855363,-80.8699658,27.08333333,11.08333333,27,2022
46287,Scaleybark Rd & Murrayhill Rd,35.1819021,-80.8656966,12.16666667,3.583333333,27,2022
46288,Scaleybark Rd & Falls Creek Ln,35.1793806,-80.862809,131.9166667,188.1666667,27,2022
46289,Scaleybark Rd & Brookrun Dr,35.1754168,-80.860394,98.75,135.3333333,27,2022
46309,Tyvola Rd & South Stream Blvd,35.183974,-80.9193788,7.333333333,74.41666667,31,2022
46318,7th Street Station,35.2279158,-80.8379546,0,1,2,2022
46323,Johnston Rd & Birnen Dr,35.0963721,-80.8593421,24.25,6.416666667,26,2022
46324,Tryon St & Rivergate Pkwy,35.1048496,-80.984024,539,48.41666667,31,2022
46326,Tryon St & Crescent Springs,35.1170921,-80.9583571,211.9166667,654.5,31,2022
46327,Tryon St & Moss Rd,35.1150506,-80.9628263,110.5,333.4166667,31,2022
46328,Tryon St & Moss Rd,35.1146386,-80.9633751,265.4166667,88.83333333,31,2022
46330,Ballantyne Corporate Pl & Brixham Hill Ave,35.060128,-80.8563563,18.83333333,21.91666667,26,2022
46331,Ballantyne Corporate Pl & Johnston Rd,35.0618388,-80.8520666,25.25,14.58333333,26,2022
46332,Ballantyne Corporate Pl & Ballantyne Commons Pkwy,35.0571331,-80.8436356,39.41666667,20.41666667,26,2022
46333,Catawba Ave & Nantz Rd,35.4690353,-80.8903333,5.083333333,5.25,31,2022
46334,Catawba Ave & Nantz Rd,35.4691413,-80.8903608,0.25,1,31,2022
46335,England St & Arrowood Rd,35.1351568,-80.8798328,82.5,272.4166667,31,2022
46336,England St & Arrowood Rd,35.1352261,-80.8797348,251.4166667,43.58333333,31,2022
46341,Grier Rd & Nicolet Glen Dr,35.2724638,-80.7231145,11.83333333,14.41666667,27,2022
46342,University City Blvd & John Kirk Dr,35.3067036,-80.7233038,102.4166667,158.75,31,2022
46343,Westinghouse Blvd & Tryon St,35.1301601,-80.9433611,193.0833333,156.75,31,2022
46344,Westinghouse Commons Dr & Westinghouse Blvd,35.1361045,-80.9733841,22.58333333,135.8333333,31,2022
46350,Ashley Rd & Dublin Rd,35.2294198,-80.8929695,48.33333333,51.58333333,31,2022
46351,Ashley Rd & Dublin Rd,35.2302541,-80.8935836,22.75,14,31,2022
46354,Park Rd & Gleneagles Rd,35.1192045,-80.8550621,26.33333333,11.83333333,31,2022
46355,Park Rd & Carolina Place Pkwy,35.0753211,-80.8776216,104.25,287.3333333,31,2022
46356,Tryon St & Queen Anne Rd,35.1711018,-80.9022623,99.91666667,48.16666667,31,2022
46358,Dalecrest Dr & Ashmont Pl,35.2790873,-80.8142863,20.33333333,5.166666667,31,2022
46361,Statesville Rd @ 7600,35.3255243,-80.8433668,14.58333333,161.0833333,31,2022
46362,Statesville Rd @ 7801,35.3256073,-80.8434683,105.0833333,10.33333333,31,2022
46364,Statesville Rd & Harris Oaks Blvd,35.3425689,-80.8418551,1.75,26.5,31,2022
46376,Statesville Rd & Lakeview Rd,35.3352158,-80.8426501,15.5,105.9166667,31,2022
46377,Westinghouse Blvd & Fruehauf Dr,35.1325956,-80.9585165,5.333333333,28,31,2022
46378,Ballantyne Commons Pl & Johnston Rd,35.0553398,-80.8463656,162.4166667,181.25,26,2022
46379,Mallard Creek Church Rd & Claude Freeman Dr,35.3380206,-80.7609486,57.33333333,18.16666667,27,2022
46380,Brown-Grier Rd & Sandy Porter Rd,35.1525443,-80.953538,154.5,19.25,31,2022
46381,Statesville Rd & Lakeview Rd,35.3360123,-80.842673,72.58333333,8.083333333,31,2022
46382,South Blvd & Sharon Rd West,35.1192961,-80.881523,12.41666667,140.0833333,31,2022
46383,South Blvd & Sharon Rd West,35.1186001,-80.8816571,25.5,10.16666667,31,2022
46384,Sharon Road West Station,35.1196168,-80.8821625,16.66666667,954.4166667,31,2022
46388,Tyvola Rd & Yorkmont Rd,35.188479,-80.9218595,97.91666667,23.33333333,31,2022
46389,Tyvola Rd & South Stream Blvd,35.1834755,-80.919034,90.91666667,10.75,31,2022
46393,Rosada Ave & Echo Glen Rd,35.275284,-80.7822138,47.91666667,69.41666667,31,2022
46401,Freedom Dr & Old Mt Holly Rd,35.2771786,-80.9370236,7.25,4,31,2022
46402,Freedom Dr & Old Mt Holly Rd,35.2772395,-80.937152,21.33333333,67.41666667,31,2022
46405,Idlewild Rd & Wyalong Dr,35.1752111,-80.709116,1,19.16666667,21,2022
46406,Mintworth Ave & Margaret Wallace Rd,35.172025,-80.7093078,64.41666667,70.33333333,23,2022
46408,Pineville Rd & Industrial Dr,35.0945031,-80.8839861,9.583333333,18.75,21,2022
46409,Polk St & Morrow Ave,35.0921333,-80.8849893,0,0,21,2022
46410,Polk St @ 413,35.0889908,-80.8864503,1.75,5.166666667,21,2022
46411,Polk St & College St,35.0870953,-80.8867908,2.5,1.166666667,21,2022
46412,Harris Corners Pkwy & Maple View Ln,35.3454781,-80.842924,253.75,128,31,2022
46413,Harris Corners Pkwy & Harris Oaks Blvd,35.3445236,-80.8462178,9.75,32.5,31,2022
46414,Carrowmore Pl & Thornton Rd,35.2343645,-80.9050663,69.91666667,26.66666667,27,2022
46415,Graham St & 10th St,35.2349413,-80.8409513,94.58333333,76.91666667,31,2022
46416,Tryon St & Ashby St,35.2375713,-80.8292423,46.75,104,31,2022
46417,Graham St @ 5624 (Food Lion),35.2895608,-80.7985318,59.08333333,263.6666667,31,2022
46418,West Blvd & Dawnalia Dr,35.2070661,-80.9187915,152.75,12.25,31,2022
46419,Freedom Dr & Elmwood Cir,35.267156,-80.9304725,42.33333333,36.75,31,2022
46420,Freedom Dr & McDonald Rd,35.2679443,-80.9314218,1.166666667,8,31,2022
46421,Tuckaseegee Rd & Queen City Dr,35.2463273,-80.8998816,87.41666667,38.16666667,31,2022
46422,Brandon Forest Dr & Stradbrook Dr,35.116436,-80.8591706,9.25,29.91666667,26,2022
46423,Tryon St & Tyvola Rd,35.1692793,-80.9050033,81.25,221.9166667,31,2022
46426,Beatties Ford Rd & Pauline Ln,35.308684,-80.8612391,37.83333333,11,31,2022
46431,Statesville Rd & Transport Dr,35.3399433,-80.8422546,29.83333333,4.833333333,31,2022
46432,Statesville Rd & Transport Dr,35.3396816,-80.8421681,12.91666667,34.66666667,31,2022
46434,Statesville Rd @ 7349,35.3224453,-80.8427693,152.3333333,17.16666667,31,2022
46435,Statesville Rd @ 7320,35.3223971,-80.8426638,54.41666667,273.75,31,2022
46436,Independence Blvd & Sam Newell Rd,35.135445,-80.7138308,127.1666667,86.5,31,2022
46438,Northlake Centre Pkwy & Northlake Mall Dr,35.35246,-80.855795,0.25,0.916666667,23,2022
46439,Northlake Centre Pkwy & Point O'Woods Dr,35.3497208,-80.8569218,113.0833333,389.75,31,2022
46440,Griffith St & Grocery Ln,35.502135,-80.860651,2.833333333,1.166666667,23,2022
46441,Griffith St & Grocery Ln,35.5022886,-80.8607051,10.16666667,22.66666667,31,2022
46443,Carson Blvd @ Lynx Station,35.2187567,-80.8517019,12.5,186.5,3,2022
46444,Forest Point Blvd & Arrowood Rd,35.1368011,-80.903308,12.41666667,63.91666667,26,2022
46445,Forest Point Blvd @ Samaritan's Purse,35.1428001,-80.8976386,10.25,14.66666667,26,2022
46446,Forest Point Blvd @ Empl. Sec. Comm.,35.1420901,-80.8997956,1.75,3.666666667,26,2022
46447,Forest Point Blvd @ Samaritan's Purse,35.1426746,-80.8978798,6.25,0.916666667,26,2022
46448,Forest Point Blvd @ Empl. Sec. Comm.,35.1419028,-80.8998713,2.583333333,1.416666667,26,2022
46449,Toddville Rd & CSX Way,35.2711816,-80.917275,63.16666667,57.75,31,2022
46451,Beaty St @ 866,35.5091143,-80.8439156,38,37.75,31,2022
46452,Beaty St & Barra Row,35.5090851,-80.8452111,0.583333333,0.333333333,31,2022
46453,Beaty St & Lakeview Ave,35.5057911,-80.8523473,0.916666667,3.5,31,2022
46454,Davidson Gateway Dr & Southeast Dr,35.4993763,-80.8629871,3.666666667,3.416666667,31,2022
46455,Sloan St & Eden St,35.5009113,-80.852187,26.5,6.833333333,31,2022
46463,Back Creek Dr & University East Dr,35.2846939,-80.7287648,26,15.33333333,27,2022
46464,Rocky River Rd & WT Harris Blvd,35.2756873,-80.7264541,15,45.25,27,2022
46465,Rocky River Rd & WT Harris Blvd,35.2757738,-80.726327,41.25,17.16666667,27,2022
46467,Johnston Rd & Harrowfield Rd,35.0817021,-80.851182,7,42.08333333,26,2022
46468,Johnston Rd & Carmel Rd,35.0814678,-80.8507316,24.33333333,4.833333333,26,2022
46475,Burkland Dr & Marvin Rd,35.1949036,-80.8009605,58.08333333,33.41666667,31,2022
46477,Monroe Rd @ 10804,35.1264961,-80.7303889,5.666666667,45.58333333,31,2022
46483,Providence Rd & Sharon Amity Rd,35.1702551,-80.8068986,106.6666667,59.58333333,31,2022
46484,Old Mt Holly Rd & Todd Ln,35.2805941,-80.9042578,34.33333333,14.5,31,2022
46485,Statesville Rd @ 8011,35.3324118,-80.843058,10,3.5,31,2022
46486,Statesville Rd @ 8104,35.3322548,-80.8429681,1.416666667,5.583333333,31,2022
46487,Reames Rd @ Lee's Living Center,35.3389786,-80.8566411,44.41666667,4.333333333,31,2022
46488,Reames Rd & Auston Crossing Dr,35.3361046,-80.8541133,206.5,36.16666667,31,2022
46489,Reames Rd & Auston Crossing Dr,35.3362415,-80.8540605,71.41666667,229.0833333,31,2022
46490,Reames Rd @ Lee's Living Center,35.3389488,-80.8565248,4.416666667,34.58333333,31,2022
46491,Johnston Rd & Corporate Center Dr,35.0858073,-80.8530985,7.75,5.5,26,2022
46492,Springhill Farm Rd & Centre Dr,35.0908906,-80.9246488,8.916666667,54.83333333,21,2022
46493,Springhill Farm Rd & Centre Dr,35.0908218,-80.9245733,48.08333333,3.833333333,21,2022
46494,Old Mt Holly Rd & Toddville Rd,35.2817286,-80.9139483,21.58333333,50.25,31,2022
46495,Old Mt Holly Rd & West Ave,35.281928,-80.9119143,40.08333333,13.91666667,31,2022
46497,Davidson Gateway Dr & Griffith St,35.5015541,-80.8644368,177,166.0833333,31,2022
46498,East Blvd & South Blvd,35.2113505,-80.857288,462.0833333,128.5833333,31,2022
46499,East Blvd & South Blvd,35.2114358,-80.857123,87.83333333,564.25,31,2022
46500,Toddville Rd & CSX Way,35.2712228,-80.9169941,767.8333333,873.5,31,2022
46501,Mt Holly-Huntersville Rd & Garron Point Rd,35.30239,-80.9856253,154.0833333,76.91666667,31,2022
46502,Mt Holly-Huntersville Rd & Garron Point Rd,35.3024776,-80.9853171,118.5833333,168.9166667,31,2022
46503,Mt Holly-Huntersville Rd & Rozzelles Ferry Rd,35.3200268,-80.9534623,77.33333333,9.583333333,31,2022
46504,Mt Holly-Huntersville Rd & Rozzelles Ferry Rd,35.319836,-80.9533941,14.66666667,66.91666667,31,2022
46505,Mt Holly-Huntersville Rd & Couloak Dr,35.3240788,-80.9475746,150.75,30.83333333,31,2022
46506,Mt Holly-Huntersville Rd & Couloak Dr,35.3235413,-80.9483676,22,157.5833333,31,2022
46507,Callabridge Ct @ Walmart,35.3277228,-80.9452988,163.0833333,916.5,31,2022
46508,Callabridge Ct @ Walmart (back),35.3296428,-80.9475988,203.8333333,208.6666667,31,2022
46511,Johnston Rd & Porterfield Rd,35.07629,-80.8412651,4.666666667,0.583333333,26,2022
46512,Johnston Rd & Porterfield Rd,35.0762951,-80.8414961,0.833333333,2.083333333,26,2022
46517,Johnston Rd & Walsh Blvd,35.0889868,-80.8531953,56.83333333,11.91666667,26,2022
